cons_last_month,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,duration,churn
1114,0,39.6,39.6,1,174.1,3,19.8,1095.0,1
0,0,16.44,16.44,1,93.94,4,13.856,1663.0,0
317,0,27.28,27.28,1,26.85,4,13.15,1827.0,0
3217,0,60.0,60.0,1,294.49,3,6.928,1083.0,0
214,0,23.76,23.76,1,14.23,3,10.392000000000001,1281.0,0
1543,0,12.82,12.82,1,23.36,6,13.2,2557.0,0
0,0,24.11,24.11,1,157.53,6,35.0,2557.0,0
17720,0,-34.16,-34.16,1,1152.14,7,132.3,2921.0,0
0,0,34.68,34.68,1,53.43,6,13.856,2557.0,0
0,0,33.12,33.12,1,121.85,9,13.2,3619.0,0
0,0,14.4,14.4,1,7.55,4,12.1,1827.0,0
1045,1,21.78,21.78,2,64.89,6,13.2,2557.0,0
0,0,26.04,26.04,1,73.05,6,10.392000000000001,2557.0,0
1176,0,16.68,16.68,1,149.29,3,19.05,1461.0,0
0,0,14.53,14.53,1,101.48,6,15.0,2557.0,1
2829,0,41.1,41.1,1,219.83,4,17.320999999999998,1540.0,0
6488,0,41.64,41.64,1,271.64,4,13.856,1482.0,0
371,1,3.24,3.24,3,43.1,6,10.392000000000001,2630.0,0
1441,0,17.22,17.22,1,205.98,5,27.6,2192.0,0
1283,0,15.16,15.16,1,120.28,5,10.392000000000001,2092.0,0
447,0,39.35,39.35,1,59.92,4,17.32,1461.0,0
0,0,9.92,9.92,1,60.13,6,13.2,2557.0,0
3896,0,8.76,8.76,1,522.64,6,13.15,2287.0,1
0,0,19.56,19.56,1,76.67,5,13.856,2190.0,0
0,0,21.34,21.34,1,149.94,6,10.392000000000001,2356.0,0
4382,0,8.98,8.98,2,101.78,6,10.392000000000001,2557.0,0
0,0,6.15,6.15,1,281.06,4,13.164000000000001,1827.0,0
0,1,17.62,17.62,2,21.48,6,12.5,2192.0,1
0,0,25.84,25.84,1,43.89,3,12.5,1096.0,0
19406,0,-1.17,-1.17,1,714.61,6,51.81,2244.0,0
0,0,21.48,21.48,1,42.86,4,10.39,1461.0,0
161,0,7.8,7.8,1,25.67,4,10.392000000000001,1714.0,0
21795,1,-2.78,-2.78,2,1305.17,8,65.0,2922.0,0
4187,0,5.64,5.64,2,219.35,6,29.7,2556.0,0
443297,0,19.2,19.2,1,24.86,3,10.392000000000001,1054.0,0
1228,1,49.72,49.72,3,51.22,6,20.785,2249.0,0
588,0,18.62,18.62,1,44.73,7,13.2,2557.0,1
18448,1,34.01,34.01,2,80.25,11,15.001,4018.0,0
2619,0,30.86,30.86,1,33.73,6,16.5,2557.0,0
0,0,29.76,29.76,1,253.76,6,13.2,2557.0,0
8489,0,29.76,29.76,1,382.67,4,13.2,1827.0,0
0,0,44.67,44.67,1,0.0,5,23.1,2192.0,0
3727,0,3.12,3.12,1,139.36,6,11.5,2557.0,0
0,0,23.76,23.76,1,33.06,6,10.392000000000001,2192.0,0
0,0,18.94,18.94,1,227.31,6,15.0,2192.0,0
37,0,39.35,39.35,1,3.94,4,17.320999999999998,1461.0,1
0,0,9.92,9.92,1,5.33,6,13.2,2557.0,0
0,0,26.04,26.04,1,11.07,6,10.392000000000001,2191.0,0
137,0,26.04,26.04,1,16.32,6,10.392000000000001,2557.0,0
22417,0,-5.8,-5.8,1,1029.89,6,35.0,2485.0,1
0,0,23.76,23.76,1,94.23,3,10.392000000000001,1361.0,0
0,0,25.7,25.7,1,205.19,6,13.856,2192.0,1
2877,1,20.28,20.28,2,128.07,6,23.1,2557.0,0
13512,0,52.22,52.22,1,0.0,6,23.01,2253.0,0
8372,0,35.68,35.68,1,425.01,3,29.565,1096.0,0
1316,0,22.12,22.12,2,59.16,4,13.2,1827.0,0
5346,0,19.8,19.8,1,46.22,5,12.7,2192.0,0
2674,0,10.08,10.08,1,25.02,3,10.392000000000001,1259.0,0
0,0,10.08,10.08,1,69.75,3,10.392000000000001,1479.0,0
518,0,13.4,13.4,1,31.86,6,13.856,2557.0,0
0,0,12.36,12.36,1,91.67,5,10.392000000000001,2192.0,0
692,0,7.92,7.92,1,48.29,5,10.52,2192.0,1
124331,0,19.92,19.92,1,640.94,4,20.0,1461.0,0
0,0,10.08,10.08,1,37.82,4,10.392000000000001,1827.0,0
144312,1,20.4,20.4,2,748.95,6,29.7,2192.0,0
118,1,15.91,15.91,2,274.47,4,20.7,1491.0,1
2721,0,25.02,25.02,1,253.3,3,40.0,1460.0,1
0,0,-0.9,-0.9,1,51.6,3,6.928,1428.0,0
1602,0,25.92,25.92,1,53.5,6,10.35,2191.0,0
0,0,-1.74,-1.74,1,580.45,3,43.64,1461.0,0
662,0,48.36,48.36,1,9.7,3,25.0,1461.0,0
379,1,19.28,19.28,3,126.47,3,10.392000000000001,1138.0,0
968,0,23.4,23.4,1,153.61,4,10.392000000000001,1530.0,0
1738,0,21.76,21.76,1,136.06,6,17.4,2192.0,0
301,0,12.82,12.82,1,9.7,6,13.2,2557.0,0
566,1,20.49,20.49,3,78.12,4,17.25,1827.0,0
97730,0,-1.98,-1.98,1,1018.13,5,16.0,2192.0,0
2716,0,8.28,8.28,1,308.32,6,17.320999999999998,2577.0,0
771203,0,-26.29,-26.29,1,89.79,5,205.0,1826.0,0
0,0,19.28,19.28,1,167.5,6,13.2,2192.0,0
60,0,35.28,35.28,1,9.83,3,17.3,1096.0,0
1026,0,26.04,26.04,1,62.92,5,10.392000000000001,2192.0,1
0,0,29.76,29.76,1,146.25,5,13.2,1827.0,0
876,0,17.55,17.55,1,149.86,5,16.5,1827.0,0
4923,0,6.6,6.6,1,289.48,3,19.8,1404.0,0
12600,0,5.52,5.52,1,651.47,5,33.0,2192.0,0
61885,0,49.44,49.44,1,74.21,6,19.8,2219.0,0
0,1,16.8,16.8,2,82.26,6,13.856,2557.0,0
996,0,47.22,47.22,2,21.85,6,15.0,2361.0,0
0,0,16.92,16.92,1,80.51,4,13.2,1752.0,0
0,0,26.2,26.2,1,53.04,3,15.0,1460.0,0
57660,0,1.26,1.26,1,886.52,11,19.8,4383.0,0
482,0,18.62,18.62,1,35.03,6,13.2,2192.0,0
0,0,26.04,26.04,1,0.36,4,10.392000000000001,1827.0,0
1009,0,29.55,29.55,1,81.0,4,20.0,1826.0,0
0,0,12.36,12.36,1,23.31,6,10.392000000000001,2436.0,0
138,1,17.16,17.16,2,105.47,4,16.5,1827.0,0
1829,1,12.72,12.72,2,238.77,4,26.4,1827.0,0
4017,1,9.04,9.04,2,486.41,8,18.83,2922.0,0
6474,0,10.0,10.0,1,382.76,4,15.0,1700.0,0
997,1,48.6,48.6,3,73.72,4,13.856,1474.0,0
952,0,24.42,24.42,1,40.83,6,13.2,2192.0,0
1493,1,65.4,65.4,2,254.64,4,43.64,1461.0,1
580,0,10.03,10.03,1,18.03,6,10.35,2557.0,0
0,0,11.95,11.95,1,135.09,6,13.856,2557.0,0
9387,0,-9.24,-9.24,1,901.39,3,60.0,1461.0,0
0,0,10.08,10.08,1,26.73,6,10.392000000000001,2557.0,0
2507,1,57.72,57.72,2,1218.69,4,16.5,1467.0,0
1603,0,26.82,26.82,1,160.89,4,16.5,1461.0,0
482,0,19.2,19.2,1,85.27,3,10.392000000000001,1536.0,0
20518,1,-1.09,-1.09,2,1051.44,11,47.5,4018.0,1
696,0,19.14,19.14,1,103.5,3,17.320999999999998,1461.0,1
0,0,9.2,9.2,1,267.08,3,13.856,1461.0,0
733,0,15.54,15.54,1,0.84,3,13.1,1461.0,0
14357,0,17.74,17.74,1,219.52,4,23.01,1461.0,0
509826,1,4.86,4.86,2,291.88,5,10.392000000000001,2192.0,0
1208,0,7.89,7.89,1,252.26,3,41.5,1461.0,0
388,0,34.68,34.68,1,37.99,5,13.856,1826.0,0
0,0,33.65,33.65,2,3.33,4,13.2,1644.0,0
0,0,6.92,6.92,1,356.15,4,10.392000000000001,1827.0,0
0,0,4.04,4.04,1,355.02,6,15.0,2557.0,0
27508,0,21.52,21.52,1,92.29,6,13.2,2192.0,0
159,0,-0.13,-0.13,1,27.68,7,5.0,2779.0,0
5863,0,30.67,30.67,2,337.01,3,13.2,1125.0,0
5790,0,0.12,0.12,1,184.09,5,15.0,2065.0,0
0,0,21.48,21.48,1,44.2,3,10.392000000000001,1096.0,0
4230,0,36.36,36.36,1,202.97,3,24.24,1233.0,1
3265,0,-0.03,-0.03,1,410.55,3,13.164000000000001,1096.0,0
3847,0,25.7,25.7,1,221.81,4,13.856,1433.0,0
68400,0,19.28,19.28,1,174.15,6,13.2,2192.0,0
350657,0,16.4,16.4,1,420.67,4,16.425,1638.0,0
4351,0,0.12,0.12,1,148.38,4,13.943,1461.0,0
12761,0,5.8,5.8,1,449.13,5,34.5,1974.0,0
0,1,-3.3,-3.3,4,158.34,5,25.7,1872.0,0
0,0,12.36,12.36,1,63.98,5,10.392000000000001,2192.0,0
0,0,31.64,31.64,1,123.34,4,13.856,1461.0,0
5791,0,17.95,17.95,1,464.11,6,20.0,2192.0,0
0,0,17.13,17.13,1,56.29,5,10.392000000000001,2192.0,0
591,0,19.48,19.48,1,90.18,5,13.856,1827.0,0
0,0,28.8,28.8,1,102.66,4,11.5,1827.0,0
5962,0,-0.33,-0.33,1,176.88,5,10.392000000000001,1827.0,0
0,0,14.64,14.64,1,39.61,4,10.392000000000001,1476.0,0
4368,0,22.95,22.95,1,144.01,4,13.856,1461.0,0
2627,0,27.88,27.88,1,127.87,4,15.0,1461.0,0
0,0,52.56,52.56,1,38.55,4,15.0,1473.0,0
3320,0,35.64,35.64,1,221.77,6,57.0,2557.0,0
901,1,28.23,28.23,3,115.57,4,13.15,1647.0,0
2236,0,25.7,25.7,1,210.29,3,13.856,1096.0,0
26,1,30.98,30.98,3,8.44,4,15.0,1461.0,0
4335,0,31.2,31.2,1,119.68,6,13.856,2557.0,0
532,0,25.26,25.26,1,796.1,3,67.4,1461.0,0
8552,0,24.4,24.4,1,74.57,6,15.0,2192.0,0
236,0,16.92,16.92,1,15.51,4,10.392000000000001,1472.0,0
113,0,56.49,56.49,1,64.27,4,31.2,1461.0,0
566,0,28.6,28.6,1,45.88,4,13.856,1461.0,0
1650,0,9.48,9.48,1,220.28,6,19.8,2557.0,1
594,0,0.12,-293.28,1,341.37,4,13.2,1496.0,1
811,0,24.2,24.2,1,63.82,4,13.856,1827.0,0
0,0,18.62,18.62,1,26.8,5,13.2,1827.0,0
2552,0,4.41,4.41,1,310.95,10,23.1,4018.0,0
5301,0,-4.02,-4.02,1,677.15,3,26.0,1461.0,0
0,0,11.42,11.42,2,198.53,6,13.2,2557.0,0
12192,0,-27.84,-27.84,1,842.81,10,120.0,4018.0,0
0,0,4.04,4.04,1,177.42,4,15.0,1827.0,0
288,0,17.02,17.02,1,40.32,6,19.0,2557.0,0
331,0,57.72,57.72,1,34.21,5,23.1,2192.0,0
692,0,0.12,0.12,1,0.0,7,35.0,2990.0,0
131412,0,10.03,10.03,1,8.98,5,10.35,2192.0,0
662,0,18.54,18.54,2,96.79,6,16.5,2557.0,0
1299,0,28.86,28.86,1,150.45,5,33.0,2192.0,0
0,0,33.12,33.12,1,134.78,4,13.2,1461.0,0
0,0,15.72,15.72,1,6.89,5,13.2,1881.0,0
49431,0,59.06,59.06,1,97.6,6,43.64,2192.0,1
51014,0,27.09,27.09,1,339.39,4,20.0,1460.0,0
0,1,21.9,21.9,2,140.1,7,13.2,2557.0,0
460,0,32.45,32.45,1,24.99,3,13.164000000000001,1153.0,0
471,0,17.1,17.1,1,34.61,6,10.35,2557.0,0
3974,0,0.88,0.88,1,649.53,4,20.78,1827.0,0
2,1,48.6,48.6,2,4.63,3,13.856,1629.0,0
0,0,26.04,26.04,1,44.44,6,10.392000000000001,2557.0,1
236,0,92.43,92.43,1,34.53,4,40.0,1461.0,0
0,1,41.64,41.64,2,1343.23,3,13.856,1461.0,0
14043,0,0.0,0.0,1,425.91,5,19.0,1825.0,0
1229,1,27.03,27.03,2,122.82,6,13.15,2192.0,0
8058,0,15.16,15.16,2,800.86,4,26.0,1460.0,0
7332,0,5.73,5.73,1,177.1,8,30.415,3288.0,0
0,0,25.56,25.56,1,91.62,4,13.86,1522.0,0
0,0,14.64,14.64,1,126.25,7,10.392000000000001,2557.0,0
55512,0,26.76,26.76,1,224.29,6,19.8,2192.0,0
14298,0,27.09,27.09,1,222.03,6,20.0,2249.0,0
0,0,29.76,29.76,1,136.0,7,13.2,2756.0,0
6514,1,26.96,26.96,3,145.03,4,12.0,1793.0,0
0,0,21.09,21.09,1,28.43,4,10.39,1827.0,0
831,1,26.82,26.82,2,128.18,11,16.5,4018.0,1
0,0,6.45,6.45,1,99.41,6,13.856,2557.0,0
2283,0,122.41,122.41,1,170.66,4,56.0,1884.0,0
60696,0,21.96,21.96,1,83.07,6,16.5,2557.0,0
4435,0,15.84,15.84,1,218.27,4,17.320999999999998,1461.0,0
1706,0,26.4,26.4,1,88.61,6,19.8,2557.0,0
0,0,2.8,2.8,1,154.25,6,10.392000000000001,2557.0,1
81049,0,18.62,18.62,1,75.46,5,13.2,2061.0,0
5799,0,50.75,50.75,1,635.54,8,56.77,2922.0,0
2800,0,26.76,26.76,1,346.6,3,19.8,1096.0,0
27910,0,23.76,23.76,1,113.73,6,10.392000000000001,2192.0,1
3582,0,17.45,17.45,1,207.53,6,13.856,2192.0,0
107,0,25.92,25.92,1,13.26,6,10.35,2191.0,0
250,0,35.76,35.76,1,12.68,4,19.745,1461.0,1
3268,0,17.76,17.76,2,240.79,6,11.4,2397.0,0
13699,0,23.4,23.4,1,303.86,6,17.320999999999998,2245.0,0
4410,0,61.4,61.4,1,639.4,12,77.71,4383.0,0
1171,1,28.74,28.74,2,149.65,5,20.0,1778.0,0
4050,1,45.8,45.8,2,426.02,11,50.0,4170.0,1
0,0,22.52,22.52,1,13.32,6,13.856,2192.0,0
33439,0,36.09,36.09,1,607.91,6,52.5,2192.0,0
9638,0,31.2,31.2,1,612.95,6,13.856,2191.0,0
2609,0,8.98,8.98,1,164.23,4,10.392000000000001,1826.0,0
23194,0,89.88,89.88,1,40.95,5,36.0,2192.0,0
883,0,34.68,34.68,1,94.69,5,13.856,2143.0,1
0,0,19.28,19.28,1,218.67,5,13.2,1827.0,0
23824,0,-3.48,-3.48,1,1622.93,4,55.0,1461.0,0
1477,0,42.58,42.58,1,310.54,4,31.5,1461.0,0
11127,0,2.91,2.91,1,282.49,5,15.2,2066.0,0
0,0,12.82,12.82,1,44.08,4,13.2,1827.0,0
0,1,21.48,21.48,2,70.65,5,10.392000000000001,1794.0,0
295,0,27.32,27.32,1,20.74,4,17.25,1461.0,0
0,0,0.84,0.84,1,441.65,3,19.8,1312.0,0
16687,1,26.04,26.04,2,19.56,6,10.392000000000001,2191.0,0
43,0,-347.32,-347.32,1,65.37,8,80.0,2888.0,0
0,1,20.2,20.2,2,218.11,5,13.856,1827.0,0
0,0,18.62,18.62,1,25.99,4,13.2,1473.0,0
0,0,3.6,3.6,1,46.09,3,11.5,1460.0,0
876,0,18.05,18.05,1,149.65,5,12.5,2192.0,0
2933,0,35.68,35.68,1,444.9,4,29.58,1461.0,0
0,0,14.88,14.88,1,65.81,6,12.5,2557.0,0
361,0,48.6,48.6,1,37.27,4,13.856,1480.0,0
0,0,172.56,-140.72,1,51.35,3,11.5,1095.0,0
0,0,28.6,28.6,1,77.9,6,13.856,2192.0,0
3992,0,-1.53,-1.53,2,68.64,3,6.6,1460.0,0
0,0,25.18,25.18,1,78.01,4,11.0,1461.0,0
751,1,23.56,23.56,2,96.0,6,11.4,2192.0,1
0,0,21.52,21.52,1,102.6,3,13.2,1096.0,0
10300,0,22.37,22.37,1,796.83,4,25.0,1461.0,0
0,0,7.92,7.92,1,412.9,3,16.5,1461.0,1
1500,0,-0.39,-0.39,1,304.2,8,15.0,2772.0,0
0,0,10.08,10.08,1,45.47,4,10.39,1827.0,0
97614,0,23.4,23.4,1,132.77,3,10.392000000000001,1095.0,0
30555,0,-3.48,-3.48,31,-257.49,3,27.71,1149.0,0
753,0,74.89,74.89,1,117.17,3,33.0,1096.0,0
4098,0,0.86,0.86,1,350.75,6,20.7,2557.0,0
9349,1,24.2,24.2,2,635.36,4,27.0,1461.0,0
0,0,27.32,27.32,1,118.28,6,13.2,2192.0,0
759,0,16.14,16.14,2,50.12,3,10.392000000000001,1456.0,0
7382,1,0.12,0.12,2,604.29,4,90.0,1603.0,1
144312,1,18.9,18.9,2,701.85,6,27.569000000000003,2192.0,0
0,0,19.88,19.88,1,219.37,8,13.2,2901.0,0
0,0,7.8,7.8,1,125.95,3,10.392000000000001,1461.0,0
0,0,12.82,12.82,1,82.88,6,13.2,2557.0,0
1001,0,19.41,19.41,1,67.79,7,13.8,2557.0,0
0,0,43.32,43.32,1,83.45,3,17.32,1461.0,1
0,0,33.12,33.12,1,29.33,6,13.2,2191.0,0
678,1,16.92,16.92,2,90.03,6,13.2,2557.0,0
0,0,3.12,3.12,1,189.84,6,11.5,2557.0,0
0,0,16.66,16.66,1,96.61,6,13.2,2191.0,0
25760,1,-10.39,-10.39,2,2139.69,8,100.0,2922.0,0
0,0,0.12,0.12,1,0.0,7,80.0,2808.0,0
199,0,1.14,1.14,1,684.47,3,17.6,1461.0,0
0,0,23.4,23.4,1,258.25,3,17.32,1096.0,0
4316,0,65.4,65.4,1,359.73,3,43.648,1461.0,1
317,0,20.54,20.54,1,23.82,3,10.392000000000001,1461.0,0
1494,0,88.75,88.75,1,143.41,4,49.0,1461.0,0
227,1,10.68,10.68,2,113.0,6,14.5,2429.0,0
754,0,45.27,45.27,1,61.8,4,25.0,1461.0,0
262,1,21.09,21.09,2,19.6,6,10.392000000000001,2557.0,0
0,0,26.04,26.04,1,39.1,3,10.392000000000001,1461.0,1
0,0,11.84,11.84,1,83.62,4,10.392000000000001,1827.0,0
1927,1,25.92,25.92,2,328.82,6,17.320999999999998,2560.0,0
3669,0,39.84,39.84,1,392.77,4,26.6,1827.0,0
6367,0,6.45,6.45,1,133.19,4,13.856,1827.0,0
709,0,17.1,17.1,1,52.27,5,10.35,2192.0,0
299,0,27.28,27.28,1,20.13,4,13.856,1827.0,0
87503,0,-1.42,-1.42,1,812.91,11,63.53,4018.0,0
0,0,0.0,0.0,1,0.0,6,30.0,2634.0,1
205,0,33.83,33.83,1,23.97,4,16.435,1827.0,0
19767,0,-11.1,-11.1,1,1194.4,5,60.0,2192.0,0
0,0,17.82,17.82,1,47.29,5,15.0,2192.0,0
4862,1,25.92,25.92,2,298.29,3,17.320999999999998,1095.0,0
0,0,27.44,27.44,1,44.65,4,13.2,1827.0,0
0,0,13.4,13.4,1,31.03,6,13.856,2557.0,0
0,0,39.16,39.16,1,854.97,12,49.52,4383.0,0
0,0,21.09,21.09,1,28.43,5,10.392000000000001,2192.0,0
67273,0,52.24,52.24,1,15.09,6,33.0,2192.0,0
0,0,18.4,18.4,1,157.04,4,13.856,1827.0,0
14647,0,47.57,47.57,1,34.89,4,23.1,1827.0,0
4240,0,-1.44,-1.44,1,406.36,6,60.0,2249.0,0
0,0,24.42,24.42,1,47.13,5,13.2,1827.0,0
8349,0,-0.12,-0.12,1,880.49,10,50.0,4018.0,1
848,0,21.98,21.98,1,53.75,5,15.1,2192.0,0
11776,0,-4.56,-4.56,1,659.34,3,60.0,1345.0,0
1248,0,-1.8,-1.8,1,230.27,5,17.5,2148.0,0
0,0,23.65,23.65,1,73.82,5,10.35,1827.0,0
106114,0,15.16,15.16,1,336.49,6,10.392000000000001,2192.0,0
84889,0,28.45,28.45,1,473.57,5,13.856,1826.0,1
3829,0,29.76,29.76,1,188.78,6,13.2,2718.0,0
0,0,26.08,26.08,1,35.71,6,12.55,2557.0,0
905,0,32.56,32.56,2,37.91,5,13.2,2088.0,0
1121,0,50.85,50.85,1,144.57,5,17.320999999999998,1785.0,0
795,0,11.24,11.24,1,21.53,4,15.0,1844.0,0
11,0,11.01,11.01,1,190.88,4,58.0,1827.0,0
8,1,26.02,26.02,3,1.98,4,13.2,1827.0,0
3044,0,5.06,5.06,1,146.4,9,13.2,3636.0,0
6072,0,8.28,8.28,1,591.22,6,21.99,2229.0,0
0,0,26.04,26.04,1,38.5,6,10.39,2192.0,1
3556,0,25.77,25.77,1,69.2,6,16.5,2557.0,0
5767,0,58.92,58.92,1,824.76,5,59.0,2192.0,0
0,0,36.04,36.04,1,351.18,4,10.392000000000001,1475.0,0
7159,0,25.32,25.32,1,517.37,10,43.45,3885.0,0
1820,0,31.2,31.2,1,436.23,5,13.856,1950.0,1
2268,0,26.76,26.76,1,190.7,4,19.8,1461.0,0
304,0,10.08,10.08,1,18.25,3,10.392000000000001,1480.0,1
0,0,19.8,19.8,1,988.69,4,19.8,1827.0,0
5957,0,43.23,43.23,1,2057.66,4,19.8,1860.0,0
3492,0,0.72,0.72,1,532.72,10,16.5,4017.0,0
306,0,32.48,32.48,1,13.18,4,15.001,1859.0,1
0,0,19.28,19.28,1,487.71,4,10.392000000000001,1394.0,0
0,0,36.22,36.22,1,142.19,5,20.0,1827.0,0
0,0,28.6,28.6,1,72.37,5,13.856,1827.0,0
0,0,0.12,0.12,1,353.95,3,15.0,1096.0,0
498,0,21.48,21.48,1,45.24,6,10.392000000000001,2192.0,0
0,0,21.52,21.52,1,88.91,5,13.2,1827.0,0
466,1,20.34,20.34,2,73.5,4,14.49,1461.0,0
539,1,34.27,34.27,2,46.25,5,15.0,1827.0,0
0,1,30.22,30.22,2,5.76,6,13.2,2192.0,0
0,1,12.5,12.5,2,298.57,4,14.4,1827.0,0
237044,0,17.13,17.13,1,238.15,6,10.35,2192.0,0
289924,1,44.88,44.88,2,209.07,4,30.0,1461.0,0
0,0,15.76,15.76,1,101.26,4,13.8,1826.0,0
0,0,14.64,14.64,1,5.56,5,10.392000000000001,1827.0,0
8786,0,10.0,10.0,1,161.88,5,15.0,2190.0,0
0,0,18.12,18.12,1,38.34,5,10.392000000000001,2192.0,0
2792,0,20.0,20.0,1,259.84,5,41.6,2192.0,0
0,0,20.29,20.29,1,0.0,8,15.001,2922.0,0
1260,0,23.76,23.76,1,85.96,3,10.392000000000001,1096.0,0
0,1,22.52,22.52,2,43.63,3,13.856,1096.0,0
2777,0,18.36,18.36,1,453.6,4,20.0,1461.0,0
3632,0,24.42,24.42,1,394.08,4,13.15,1461.0,0
5352,0,5.52,5.52,1,504.14,6,33.0,2557.0,1
4081,0,20.84,20.84,1,899.18,4,14.26,1461.0,0
6211,1,28.2,28.2,2,405.66,5,12.5,1826.0,0
275,0,18.0,18.0,1,76.15,4,16.0,1826.0,0
675,1,15.16,15.16,4,271.47,5,10.392000000000001,1827.0,0
236,0,20.48,20.48,1,39.66,5,13.15,2192.0,0
0,0,9.92,9.92,1,47.6,5,13.2,2192.0,0
3015,0,29.43,29.43,1,209.57,6,27.71,2192.0,0
0,0,28.56,28.56,1,51.09,5,11.4,1826.0,0
0,0,26.73,26.73,1,33.21,4,13.2,1827.0,0
0,0,-1.1,-1.1,1,240.69,3,10.392000000000001,1461.0,0
626,0,-2.34,-2.34,1,76.87,7,9.9,2898.0,0
0,0,9.88,9.88,1,31.33,6,13.164000000000001,2557.0,0
382647,1,30.0,30.0,2,134.57,6,12.0,2557.0,0
11804,0,33.12,33.12,1,39.97,6,13.2,2189.0,0
0,0,33.84,33.84,1,95.39,4,10.392000000000001,1478.0,0
0,0,35.56,35.56,1,777.55,3,45.0,1114.0,1
1397,0,34.68,34.68,1,38.92,6,13.856,2191.0,0
0,0,34.68,34.68,1,11.87,3,13.856,1461.0,0
1844,0,14.57,14.57,1,92.4,6,10.35,2192.0,0
330,0,49.39,49.39,2,51.77,4,17.320999999999998,1484.0,0
0,0,14.57,14.57,1,107.68,6,10.35,2192.0,0
0,1,26.04,26.04,2,8.35,6,10.392000000000001,2246.0,0
0,0,7.8,7.8,1,86.2,6,10.392000000000001,2505.0,0
36380,0,27.99,27.99,1,26.54,5,13.8,2192.0,0
0,0,20.54,20.54,1,27.48,4,10.392000000000001,1827.0,0
849,0,39.35,39.35,1,124.67,3,17.320999999999998,1096.0,0
14069,1,32.01,32.01,2,587.17,4,41.5,1552.0,0
2485,0,15.24,15.24,1,187.26,3,19.8,1308.0,0
1073,0,23.76,23.76,1,56.68,6,10.392000000000001,2192.0,0
0,0,27.0,27.0,1,202.18,6,18.0,2243.0,0
0,0,39.6,39.6,1,142.0,9,19.8,3681.0,0
0,1,27.32,27.32,2,111.3,6,13.2,2192.0,0
0,0,19.2,19.2,1,50.75,6,10.392000000000001,2192.0,0
0,0,39.96,39.96,1,132.43,4,20.0,1827.0,0
0,0,-3.9,-3.9,1,1510.89,8,90.0,2922.0,0
368,0,33.12,33.12,1,28.54,6,13.2,2191.0,0
561,0,1.36,1.36,1,212.92,4,31.5,1939.0,0
519,0,30.11,30.11,1,62.28,3,13.164000000000001,1461.0,0
21639,0,-0.12,-0.12,1,1735.82,4,63.0,1461.0,1
13589,1,72.72,72.72,3,1202.59,3,20.785,1359.0,1
736,0,41.88,41.88,1,148.29,6,23.1,2253.0,0
14329,0,-6.88,-6.88,1,1011.06,5,160.0,1827.0,0
5878,0,11.16,11.16,1,47.1,5,11.5,2192.0,0
139447,1,39.84,39.84,2,176.88,5,33.0,1827.0,0
18216,0,21.64,21.64,1,36.6,5,10.392000000000001,2192.0,0
0,0,16.14,16.14,1,53.67,3,10.39,1460.0,0
415,1,22.26,22.26,2,57.01,6,19.8,2557.0,0
0,0,20.52,20.52,1,50.37,6,13.2,2557.0,1
0,1,25.44,25.44,3,74.37,6,10.392000000000001,2368.0,0
16453,0,21.9,21.9,1,390.91,6,13.2,2192.0,0
12157,0,-7.98,-7.98,1,699.72,5,64.0,2192.0,0
9071,1,17.85,17.85,2,645.19,5,20.0,1993.0,0
456462,1,-2.8,-2.8,2,897.08,6,33.0,2192.0,0
507598,1,43.77,43.77,2,122.78,6,24.15,2192.0,0
1213,0,34.6,34.6,1,186.33,3,17.320999999999998,1218.0,0
963,0,37.44,37.44,1,71.61,6,15.001,2224.0,1
1219,0,43.27,43.27,1,150.72,5,19.8,1948.0,1
0,0,29.76,29.76,1,170.93,3,13.2,1095.0,0
0,0,21.78,21.78,1,36.21,4,13.2,1827.0,1
2171,0,17.43,17.43,1,272.99,12,16.44,4383.0,0
118048,0,44.64,44.64,1,383.99,6,33.0,2365.0,0
0,0,14.64,14.64,1,35.21,4,10.392000000000001,1489.0,0
0,0,37.56,37.56,1,52.02,7,15.0,2588.0,1
3301,0,31.2,31.2,1,212.32,6,13.856,2557.0,0
705,0,15.12,15.12,1,109.08,6,17.25,2557.0,0
1118,0,10.08,10.08,1,3.69,4,10.392000000000001,1827.0,0
0,0,153.78,153.78,1,190.98,3,10.35,1461.0,0
3628,0,49.74,49.74,2,160.25,6,15.01,2376.0,0
2425,0,12.75,12.75,1,188.24,6,26.6,2557.0,0
0,0,18.72,18.72,1,27.74,6,11.5,2192.0,1
259,0,35.3,35.3,1,49.42,3,24.249000000000002,1461.0,0
26518,0,-2.74,-2.74,1,1079.25,6,64.0,2192.0,0
2264,0,13.1,13.1,1,135.85,4,10.392000000000001,1473.0,0
887,0,63.29,63.29,1,409.52,4,16.0,1474.0,0
568,0,62.15,62.15,1,67.38,6,26.4,2556.0,1
1793,0,34.56,34.56,1,115.48,5,17.3,1826.0,0
2616,0,10.08,10.08,2,81.43,6,10.392000000000001,2557.0,0
0,0,-0.04,-0.04,1,447.07,3,13.856,1096.0,0
0,1,31.2,31.2,2,187.6,3,13.856,1095.0,0
852,0,19.48,19.48,2,92.16,4,12.0,1461.0,0
10469,1,23.78,23.78,3,455.44,3,19.71,1215.0,0
1075,0,25.56,25.56,1,96.37,5,13.86,1827.0,0
